Country or Territory Name,City Code,City Name,SDG Sub-Region,SDG Region,Average share of green area in city/urban area 1990 (%),Average share of green area in city/ urban area 2000 (%),Average share of green area in city/ urban area 2010 (%),Average share of green area in city/ urban area 2020 (%),Green area per capita 1990 (m2/person),Green area per capita 2000 (m2/person),Green area per capita 2010 (m2/person),Green area per capita 2020 (m2/person),Data Source,FootNote
Cuba,CU_CAMAGUEY,Camaguey,Caribbean,Latin America and the Caribbean,6.077821174210003,6.6688945048977795,7.065728189811835,10.432548716556344,9.728249242240105,10.247895793622508,10.693501055411007,15.680898158190438,"UN-Habitat Urban Indicators Database, 2373","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Cuba,CU_HOLGUIN,Holguín,Caribbean,Latin America and the Caribbean,6.643496097088507,7.441171443222632,6.942624351888803,8.985243006096546,7.674589051220387,7.999349283453043,6.870644139366849,8.751509978692969,"UN-Habitat Urban Indicators Database, 2405","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Cyprus,CY_LEFKOSIA,Lefkosía (Nicosia),Western Asia,Western Asia and Northern Africa,1.294045270370606,1.5443687816881986,1.6900372656752722,3.2966333609113474,6.965266308398845,7.12370443148801,6.818726557285911,11.928009300062323,"UN-Habitat Urban Indicators Database, 2565","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Czechia,CZ_BRNO,Brno,Eastern Europe,Northern America and Europe,26.849606692648052,31.08257955041277,33.00123818248537,40.58218518273675,82.91725490736074,98.79113133322043,101.97614880011608,124.80784967295182,"UN-Habitat Urban Indicators Database, 2042","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Czechia,CZ_OSTRAVA,Ostrava,Eastern Europe,Northern America and Europe,44.18777688033874,41.60560001958049,31.012555987957995,31.02528330518638,190.66045405460798,188.15869187898844,151.2415689259191,161.39653224766798,"UN-Habitat Urban Indicators Database, 2083","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Czechia,CZ_PRAHA,Praha (Prague),Eastern Europe,Northern America and Europe,16.31349701418148,18.620115346395192,21.79167685673334,21.45455333455098,40.70191307617805,48.195141127163645,52.10922018259952,48.32318884276323,"UN-Habitat Urban Indicators Database, 2181","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Democratic People's Republic of Korea,KP_PYONGYANG,P'yongyang,Eastern Asia,Eastern and South-eastern Asia,4.390384518975284,4.540783075149145,4.567102822479571,3.529352784879932,2.064803262693586,2.1255037383968847,2.1880389185641342,1.6519504680551451,"UN-Habitat Urban Indicators Database, 2552","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Democratic People's Republic of Korea,KP_SONGRIM,Songrim,Eastern Asia,Eastern and South-eastern Asia,0.9799632513780829,0.6299763758859104,0.7349724385335621,1.6799370023624278,0.5721883306565986,0.31137723544726564,0.3380116252377945,0.7364485047448361,"UN-Habitat Urban Indicators Database, 2640","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Democratic Republic of the Congo,CD_BUTEMBO,Butembo,Middle Africa,Sub-Saharan Africa,74.58138597465982,56.6210194899282,38.73473434214683,19.138041855955375,416.13216616299417,230.77201753715036,99.47380656885746,39.50294843608604,"UN-Habitat Urban Indicators Database, 2210","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Democratic Republic of the Congo,CD_KISANGANI,Kisangani,Middle Africa,Sub-Saharan Africa,60.28969772399283,58.92991910177826,35.589921485031894,18.17760535967273,133.14490232010937,97.22039539683864,44.454635365857804,17.08397923859106,"UN-Habitat Urban Indicators Database, 2229","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Denmark,DK_VEJLE,Vejle,Northern Europe,Northern America and Europe,44.57864933470962,44.23833300789436,40.00948422550153,38.63706100588592,326.03382953220057,301.13702819345104,259.62707234068256,239.23816417506256,"UN-Habitat Urban Indicators Database, 2046","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Denmark,DK_HERNING,Herning,Northern Europe,Northern America and Europe,40.161853379879396,36.84544589019359,38.198191050460174,37.0913995556966,308.8016592635422,263.25370908112524,260.3047582413449,240.79800302496048,"UN-Habitat Urban Indicators Database, 2052","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Denmark,DK_RANDERS,Randers,Northern Europe,Northern America and Europe,35.748901160825085,36.095458131410005,37.442240504902635,35.23610954581326,214.74414501946953,206.18887766350133,209.95313713714165,192.97725034036324,"UN-Habitat Urban Indicators Database, 2061","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Denmark,DK_KOLDING,Kolding,Northern Europe,Northern America and Europe,41.04543335232877,35.945189866860176,32.98191990882256,34.88835932238523,293.13136436570454,238.48820895574082,208.30026034385895,209.92237595998304,"UN-Habitat Urban Indicators Database, 2064","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Denmark,DK_ODENSE,Odense,Northern Europe,Northern America and Europe,38.47896691884327,36.16561971255766,38.22808689394975,34.548513195511426,234.70316275650708,212.9174232664298,213.05721905483674,174.26545577307053,"UN-Habitat Urban Indicators Database, 2067","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Denmark,DK_AALBORG,Aalborg,Northern Europe,Northern America and Europe,42.270304696141935,39.332283042268706,39.72781818791279,34.384741728957934,238.9644725982503,210.89288214352746,204.94365122316603,171.1978710148846,"UN-Habitat Urban Indicators Database, 2069","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Denmark,DK_ARHUS,Århus,Northern Europe,Northern America and Europe,34.03649326546737,31.313279800077176,27.163227430587455,30.434023630583777,156.6480341123015,133.220649706126,108.61069687611024,107.78617440330297,"UN-Habitat Urban Indicators Database, 2086","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Denmark,DK_HORSENS,Horsens,Northern Europe,Northern America and Europe,35.31793216692146,35.17637732857709,30.255931147726628,28.83188947398222,210.25376346964268,203.62080010739746,178.89340037939775,168.2942945176996,"UN-Habitat Urban Indicators Database, 2103","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Denmark,DK_HORSHOLM,Hørsholm,Northern Europe,Northern America and Europe,12.83851554663992,19.907089690123,22.773583909623607,24.97492477432297,64.50483771268566,99.46581384312509,114.20119636368871,127.25236708461632,"UN-Habitat Urban Indicators Database, 2133","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Denmark,DK_KOBENHAVN,København (Copenhagen),Northern Europe,Northern America and Europe,23.09401600875164,24.99304073489846,20.893178943461518,22.293090060216013,78.90888343647069,81.96495362366419,62.26949925190747,58.758074341608996,"UN-Habitat Urban Indicators Database, 2170","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Denmark,DK_HJORRING,Hjørring,Northern Europe,Northern America and Europe,37.65522834406204,27.968979674590706,26.240559582340715,19.76278574687009,271.8417109452603,201.63679234507015,191.82207299766986,148.7732017572244,"UN-Habitat Urban Indicators Database, 2201","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Denmark,DK_SLAGELSE,Slagelse,Northern Europe,Northern America and Europe,12.882447665056363,11.223832528180354,9.414922168545358,8.523886205045626,68.43782331383572,58.4169652645418,49.96922074932185,45.88959667402364,"UN-Habitat Urban Indicators Database, 2419","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Djibouti,DJ_DJIBOUTI,Djibouti,Eastern Africa,Sub-Saharan Africa,1.9128120842138254,1.2491195116224487,0.5995147530719271,1.2131173201847092,3.1960299047331984,1.6348755137513655,0.6725310071983093,1.025618050651469,"UN-Habitat Urban Indicators Database, 2654","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Dominican Republic,DO_SANTO_DOMINGO_DE_GUZMAN,Santo Domingo,Caribbean,Latin America and the Caribbean,67.08895077516226,47.05833102422679,36.27443749165241,24.10727278888923,128.70446721601633,69.64948627151358,43.713388924401706,24.40104385605591,"UN-Habitat Urban Indicators Database, 2146","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Egypt,EG_AZ_ZAQAZIQ,Az-Zaqazig,Northern Africa,Western Asia and Northern Africa,55.8864763207387,52.12002051632767,44.29475123952821,34.58539921354084,51.77390442866776,39.11099002840415,27.776491743080317,17.472099617752473,"UN-Habitat Urban Indicators Database, 2066","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Egypt,EG_DUMYAT,Dumyāṭ (Damietta),Northern Africa,Western Asia and Northern Africa,56.41870050105072,51.177872959431184,41.801357685469625,31.410619039922487,90.83220042487419,63.608883669651725,39.585158009668504,24.654869600408613,"UN-Habitat Urban Indicators Database, 2080","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Egypt,EG_FAQUS,Fāqūs (Faqous),Northern Africa,Western Asia and Northern Africa,45.24018162988927,41.854536764120134,33.346610372022624,24.512068828168562,44.05680565175715,30.82528728695043,19.68301362659538,13.583947898380229,"UN-Habitat Urban Indicators Database, 2142","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Egypt,EG_DAMANHUR,Damanhūr (Damanhour),Northern Africa,Western Asia and Northern Africa,50.54413059134215,43.12234936384752,34.62831079459086,23.517644234616412,43.84359380962703,28.90595424952441,18.688122390198984,10.772460122978659,"UN-Habitat Urban Indicators Database, 2151","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Egypt,EG_MADINAT_SITTAH_UKTUBAR,Madīnat Sittah Uktūbar (6th October City),Northern Africa,Western Asia and Northern Africa,0.05620573798133969,1.5999900078688032,13.86283301899754,22.869490276407326,0.8634994007934703,15.835924834788033,97.7335698302709,140.56333576574377,"UN-Habitat Urban Indicators Database, 2159","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Egypt,EG_DISUQ,Disūq (Desouk),Northern Africa,Western Asia and Northern Africa,39.165620203711455,29.147481512487794,24.65466722478024,17.98520999023301,21.051650881999205,12.23340188576777,8.561705362793345,5.414312352224824,"UN-Habitat Urban Indicators Database, 2234","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Egypt,EG_AL_MANSURAH,Al-Mansurah,Northern Africa,Western Asia and Northern Africa,35.89660349795082,29.50939414843979,22.276102747230503,15.477011727468282,27.083027997452515,18.477815963932684,11.67397523575068,6.603436805500148,"UN-Habitat Urban Indicators Database, 2277","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Egypt,EG_ASYUT,Asyut,Northern Africa,Western Asia and Northern Africa,27.679692404268675,28.15442561205273,23.050062774639045,15.411173885750157,17.737584538475325,14.817585457761329,10.180847459460459,5.647448815588256,"UN-Habitat Urban Indicators Database, 2278","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Egypt,EG_TANTA,Tanta,Northern Africa,Western Asia and Northern Africa,28.129853991922953,23.280521901211557,17.840944392668533,11.826654240447343,16.34656197335163,11.85346622033001,7.766141584395111,4.294970468278905,"UN-Habitat Urban Indicators Database, 2346","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
Egypt,EG_AL_QAHIRAH,Al-Qahirah (Cairo),Northern Africa,Western Asia and Northern Africa,19.355725884561576,18.275646893710007,15.632225751921073,11.435249955380531,31.32451606574028,22.73845719097764,16.076905384143164,9.580006249142198,"UN-Habitat Urban Indicators Database, 2355","Data on green areas per city is produced from analysis of landsat and sentinel imagery analysis. Population data used to calculate the green area per capita is based on GHS-Pop estimates for 1990, 2000, 2010 and 2020. City/urban area used in the analyis has been generated using a classification approach based on the Degree of Urbanization concept to city definition  - as a result, the urban/city area used for the indicator computation in this data table may be larger or smaller than the official municipality boundary.  Designation and data estimated by UN-Habitat based on the methodology described in the Metadata sheet. The designations employed do not imply the expression of any opinion whatsoever on the part of the Secretariat of the United Nations concerning the legal status of any country, territory, city or area; or of its authorities, or concerning the delimitation of its frontiers or boundaries."
